created_at,driver_id,rating,driver_status,updated_at,driver_user_id,vehicle_id,rating_category,driver_experience_days,is_active,days_since_update,ride_id,rideer_user_id,pickup_location,dropoff_location,pickup_lat,pickup_long,dropoff_lat,dropoff_long,distance_km,ride_start_time,ride_end_time,Fare,rider_Status,ride_duration_min,uber_fare,driver_fare,fare_per_km,ride_shift,user_id,name,email,phone_number,password_hash,profile_picture,user_type,user_created_at,user_updated_at,Fitness_Certificate_Expiry,Fuel_Type,GPS_Enabled,Insurance_Expiry_Date,Registration_Date,capacity,color,model,vehicle_num,vehicle_type,vehicle_age_years,insurance_status,insurance_days_remaining,fitness_status,vehicle_age_group,pickup_location_id,pickup_location_name,pickup_master_latitude,pickup_master_longitude,pickup_description,dropoff_location_id,dropoff_location_name,dropoff_master_latitude,dropoff_master_longitude,dropoff_description
2022-06-03,DL-38************87,3.3,active,2023-06-04,U8298,V1653,Average,1482,1,1116,,,,,,,,,,,,,,,,,,,U8298,User8298,U******@gmail.com,+91 71******99,)6i ************** yg>,https://example.com/user8298.jpg,driver,2022-06-03,2023-06-04,2027-11-08,Petrol,true,2025-11-08,2020-11-08,6,White,Tata,KA 01 KY 8**7,SUV,5.63,Expired,0,Valid,Mid-Age,,,,,,,,,,
2023-03-17,DL-38************87,2.8,inactive,2024-10-26,U14811,V2958,Average,1195,0,606,,,,,,,,,,,,,,,,,,,U14811,User14811,U******@gmail.com,+91 85******50,=~% ************** ce',https://example.com/user14811.jpg,driver,2023-03-17,2024-10-26,2025-02-25,Petrol,true,2023-02-25,2018-02-25,7,White,Suzuki,KA 51 AC 7**3,Sedan,8.33,Expired,0,Expired,Old,,,,,,,,,,
2020-10-27,DL-38************91,1.2,active,2021-07-01,U6758,V1339,Poor,2066,1,1819,,,,,,,,,,,,,,,,,,,U6758,User6758,U******@gmail.com,+91 91******35,R`i ************** Acq,https://example.com/user6758.jpg,driver,2020-10-27,2021-07-01,2024-08-11,Diesel,true,2022-08-11,2017-08-11,6,White,Toyota,KA 53 QH 4**3,Sedan,8.87,Expired,0,Expired,Old,,,,,,,,,,
2024-09-27,DL-38************91,1.3,active,2024-09-27,U10296,V2061,Poor,635,1,635,,,,,,,,,,,,,,,,,,,U10296,User10296,U******@gmail.com,+91 77******22,^zI ************** 9k+,https://example.com/user10296.jpg,driver,2024-09-27,2024-09-27,2022-11-18,Diesel,true,2020-11-18,2015-11-18,4,White,Hyundai,KA 02 PF 8**3,SUV,10.6,Expired,0,Expired,Old,,,,,,,,,,
2022-06-13,DL-39************22,4.3,active,2023-10-30,U3374,V0643,Good,1472,1,968,,,,,,,,,,,,,,,,,,,U3374,User3374,U******@gmail.com,+91 71******92,h\6 ************** g?I,https://example.com/user3374.jpg,driver,2022-06-13,2023-10-30,2024-05-27,Diesel,true,2022-05-27,2017-05-27,5,White,Tata,KA 52 DM 6**3,SUV,9.08,Expired,0,Expired,Old,,,,,,,,,,
2022-01-14,DL-39************31,3.2,active,2022-08-13,U6787,V1347,Average,1622,1,1411,,,,,,,,,,,,,,,,,,,U6787,User6787,U******@gmail.com,+91 85******63,"9}a ************** 1N,",https://example.com/user6787.jpg,driver,2022-01-14,2022-08-13,2028-01-05,Petrol,true,2026-01-05,2021-01-05,6,Black,Suzuki,KA 51 JQ 2**7,SUV,5.47,Expired,0,Valid,Mid-Age,,,,,,,,,,
2022-03-29,DL-39************35,3.9,active,2022-10-09,U11825,V2360,Good,1548,1,1354,,,,,,,,,,,,,,,,,,,U11825,User11825,U******@gmail.com,+91 82******29,-1p ************** '|Q,https://example.com/user11825.jpg,driver,2022-03-29,2022-10-09,2024-03-15,Diesel,true,2022-03-15,2017-03-15,7,Red,Suzuki,KA 03 SV 5**9,Sedan,9.27,Expired,0,Expired,Old,,,,,,,,,,
2021-01-26,DL-39************47,5.2,active,2021-05-14,U13973,V2786,Excellent,1975,1,1867,,,,,,,,,,,,,,,,,,,U13973,User13973,U******@gmail.com,+91 89******73,\E5 ************** f0j,https://example.com/user13973.jpg,driver,2021-01-26,2021-05-14,2025-10-15,Diesel,false,2023-10-15,2018-10-15,5,White,Hyundai,KA 41 OA 5**4,SUV,7.69,Expired,0,Expired,Old,,,,,,,,,,
2023-12-01,DL-39************48,3.4,active,2024-06-18,U0186,V0042,Average,936,1,736,,,,,,,,,,,,,,,,,,,U0186,User186,U******@gmail.com,+91 97******06,K}x ************** m?$,https://example.com/user186.jpg,driver,2023-12-01,2024-06-18,2022-03-14,Diesel,false,2020-03-14,2015-03-14,7,Blue,Hyundai,KA 02 QN 6**7,Sedan,11.28,Expired,0,Expired,Old,,,,,,,,,,
2022-04-27,DL-39************48,1.6,active,2022-06-19,U1151,V0213,Poor,1519,1,1466,,,,,,,,,,,,,,,,,,,U1151,User1151,U******@gmail.com,+91 91******28,gk% ************** 5>K,https://example.com/user1151.jpg,driver,2022-04-27,2022-06-19,2024-03-31,Diesel,true,2022-03-31,2017-03-31,5,Blue,Hyundai,KA 52 YQ 7**3,SUV,9.23,Expired,0,Expired,Old,,,,,,,,,,
2020-09-12,DL-39************56,1.3,active,2022-11-01,U10047,V2013,Poor,2111,1,1331,,,,,,,,,,,,,,,,,,,U10047,User10047,U******@gmail.com,+91 88******38,WQ1 ************** 42P,https://example.com/user10047.jpg,driver,2020-09-12,2022-11-01,2028-04-17,Petrol,false,2026-04-17,2021-04-17,4,White,Tata,KA 52 XI 7**4,Sedan,5.19,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-02-23,DL-39************59,5.1,active,2022-01-10,U3791,V0724,Excellent,1947,1,1626,,,,,,,,,,,,,,,,,,,U3791,User3791,U******@gmail.com,+91 98******59,8@N ************** _j`,https://example.com/user3791.jpg,driver,2021-02-23,2022-01-10,2028-02-27,Diesel,false,2026-02-27,2021-02-27,4,White,Toyota,KA 01 SL 1**7,Sedan,5.33,Expired,0,Valid,Mid-Age,,,,,,,,,,
2024-10-25,DL-39************59,4.1,active,2024-11-17,U5468,V1061,Good,607,1,584,,,,,,,,,,,,,,,,,,,U5468,User5468,U******@gmail.com,+91 76******29,wJ; ************** t4T,https://example.com/user5468.jpg,driver,2024-10-25,2024-11-17,2024-09-15,Diesel,true,2022-09-15,2017-09-15,5,Blue,Hyundai,KA 52 DF 5**9,Sedan,8.77,Expired,0,Expired,Old,,,,,,,,,,
2024-06-14,DL-39************70,5.4,active,2024-11-18,U11473,V2295,Excellent,740,1,583,,,,,,,,,,,,,,,,,,,U11473,User11473,U******@gmail.com,+91 92******39,kU; ************** j{V,https://example.com/user11473.jpg,driver,2024-06-14,2024-11-18,2022-05-10,Petrol,false,2020-05-10,2015-05-10,5,Black,Tata,KA 03 QB 4**4,Hatchbacks,11.12,Expired,0,Expired,Old,,,,,,,,,,
2024-04-13,DL-39************76,5.9,active,2024-06-15,U12905,V2566,Excellent,802,1,739,,,,,,,,,,,,,,,,,,,U12905,User12905,U******@gmail.com,+91 75******18,'aS ************** LkX,https://example.com/user12905.jpg,driver,2024-04-13,2024-06-15,2026-07-06,Diesel,false,2024-07-06,2019-07-06,4,White,Toyota,KA 53 IL 6**4,Sedan,6.97,Expired,0,Valid,Mid-Age,,,,,,,,,,
2022-01-11,DL-39************82,4.3,active,2024-06-06,U3799,V0726,Good,1625,1,748,,,,,,,,,,,,,,,,,,,U3799,User3799,U******@gmail.com,+91 91******60,LZI ************** ;-",https://example.com/user3799.jpg,driver,2022-01-11,2024-06-06,2022-02-02,Diesel,false,2020-02-02,2015-02-02,7,Black,Tata,KA 04 GA 2**5,Hatchbacks,11.39,Expired,0,Expired,Old,,,,,,,,,,
2021-03-09,DL-39************92,4.8,active,2024-10-08,U7668,V1522,Excellent,1933,1,624,,,,,,,,,,,,,,,,,,,U7668,User7668,U******@gmail.com,+91 77******74,"`N, ************** UjN",https://example.com/user7668.jpg,driver,2021-03-09,2024-10-08,2025-05-21,Diesel,true,2023-05-21,2018-05-21,5,Blue,Honda,KA 52 DG 7**5,SUV,8.09,Expired,0,Expired,Old,,,,,,,,,,
2022-10-27,DL-39************94,2.4,inactive,2023-12-23,U11058,V2206,Poor,1336,0,914,,,,,,,,,,,,,,,,,,,U11058,User11058,U******@gmail.com,+91 81******76,/S| ************** +<M,https://example.com/user11058.jpg,driver,2022-10-27,2023-12-23,2028-12-23,Diesel,true,2026-12-23,2021-12-23,4,Blue,Hyundai,KA 01 EX 3**9,SUV,4.5,Active,182,Valid,Mid-Age,,,,,,,,,,
2021-08-14,DL-40************25,4.9,active,2023-01-22,U4232,V0818,Excellent,1775,1,1249,,,,,,,,,,,,,,,,,,,U4232,User4232,U******@gmail.com,+91 75******09,#ix ************** >;/,https://example.com/user4232.jpg,driver,2021-08-14,2023-01-22,2025-07-13,Diesel,true,2023-07-13,2018-07-13,5,Red,Toyota,KA 04 CX 8**1,SUV,7.95,Expired,0,Expired,Old,,,,,,,,,,
2023-08-25,DL-40************25,2.5,active,2024-04-19,U11137,V2225,Average,1034,1,796,,,,,,,,,,,,,,,,,,,U11137,User11137,U******@gmail.com,+91 90******73,4+} ************** aPf,https://example.com/user11137.jpg,driver,2023-08-25,2024-04-19,2022-06-10,Diesel,true,2020-06-10,2015-06-10,5,White,Honda,KA 02 QM 7**1,Sedan,11.04,Expired,0,Expired,Old,,,,,,,,,,
2022-07-12,DL-40************35,2.6,active,2023-09-14,U10664,V2132,Average,1443,1,1014,,,,,,,,,,,,,,,,,,,U10664,User10664,U******@gmail.com,+91 99******89,pen ************** 3<5,https://example.com/user10664.jpg,driver,2022-07-12,2023-09-14,2025-03-16,Electric,true,2023-03-16,2018-03-16,5,Red,Tata,KA 04 SE 5**2,Hatchbacks,8.27,Expired,0,Expired,Old,,,,,,,,,,
2021-07-14,DL-40************51,5.5,active,2024-07-21,U9158,V1833,Excellent,1806,1,703,,,,,,,,,,,,,,,,,,,U9158,User9158,U******@gmail.com,+91 90******02,xv$ ************** -$%,https://example.com/user9158.jpg,driver,2021-07-14,2024-07-21,2025-08-27,Petrol,true,2023-08-27,2018-08-27,5,Red,Hyundai,KA 03 JQ 3**4,SUV,7.83,Expired,0,Expired,Old,,,,,,,,,,
2021-08-09,DL-40************58,2.2,active,2023-03-11,U9481,V1888,Poor,1780,1,1201,,,,,,,,,,,,,,,,,,,U9481,User9481,U******@gmail.com,+91 89******40,TO( ************** VDE,https://example.com/user9481.jpg,driver,2021-08-09,2023-03-11,2024-11-19,Diesel,false,2022-11-19,2017-11-19,5,Red,Suzuki,KA 01 HO 2**7,Sedan,8.6,Expired,0,Expired,Old,,,,,,,,,,
2020-10-04,DL-40************59,1.2,active,2022-12-23,U15702,V3133,Poor,2089,1,1279,,,,,,,,,,,,,,,,,,,U15702,User15702,U******@gmail.com,+91 90******74,yu. ************** qP-,https://example.com/user15702.jpg,driver,2020-10-04,2022-12-23,2027-11-02,Diesel,true,2025-11-02,2020-11-02,6,White,Toyota,KA 53 KP 7**6,Hatchbacks,5.64,Expired,0,Valid,Mid-Age,,,,,,,,,,
2022-07-31,DL-40************63,5.0,active,2024-07-27,U14247,V2836,Excellent,1424,1,697,,,,,,,,,,,,,,,,,,,U14247,User14247,U******@gmail.com,+91 84******69,?[l ************** .g#,https://example.com/user14247.jpg,driver,2022-07-31,2024-07-27,2024-08-15,Diesel,true,2022-08-15,2017-08-15,4,Red,Tata,KA 53 NA 1**4,SUV,8.86,Expired,0,Expired,Old,,,,,,,,,,
2020-08-25,DL-40************79,2.6,active,2021-03-04,U10688,V2140,Average,2129,1,1938,,,,,,,,,,,,,,,,,,,U10688,User10688,U******@gmail.com,+91 89******48,\&c ************** .;$,https://example.com/user10688.jpg,driver,2020-08-25,2021-03-04,2028-06-19,Petrol,false,2026-06-19,2021-06-19,5,Red,Hyundai,KA 04 AN 2**2,Hatchbacks,5.01,Expired,0,Valid,Mid-Age,,,,,,,,,,
2024-02-06,DL-40************97,1.7,active,2024-05-13,U3495,V0663,Poor,869,1,772,,,,,,,,,,,,,,,,,,,U3495,User3495,U******@gmail.com,+91 98******54,yv^ ************** 3r%,https://example.com/user3495.jpg,driver,2024-02-06,2024-05-13,2023-03-02,Diesel,false,2021-03-02,2016-03-02,7,Black,Toyota,KA 52 SJ 1**9,Hatchbacks,10.31,Expired,0,Expired,Old,,,,,,,,,,
2022-12-26,DL-41************10,1.3,active,2023-08-20,U8626,V1724,Poor,1276,1,1039,,,,,,,,,,,,,,,,,,,U8626,User8626,U******@gmail.com,+91 74******16,7+# ************** hVJ,https://example.com/user8626.jpg,driver,2022-12-26,2023-08-20,2025-07-11,Diesel,true,2023-07-11,2018-07-11,6,Red,Hyundai,KA 51 WM 4**4,SUV,7.95,Expired,0,Expired,Old,,,,,,,,,,
2024-05-08,DL-41************15,4.9,active,2024-07-22,U5839,V1146,Excellent,777,1,702,,,,,,,,,,,,,,,,,,,U5839,User5839,U******@gmail.com,+91 83******13,g#) ************** gSn,https://example.com/user5839.jpg,driver,2024-05-08,2024-07-22,2025-03-01,Diesel,true,2023-03-01,2018-03-01,7,Blue,Honda,KA 51 YJ 2**3,SUV,8.31,Expired,0,Expired,Old,,,,,,,,,,
2022-05-29,DL-41************52,3.9,active,2023-02-27,U10840,V2169,Good,1487,1,1213,,,,,,,,,,,,,,,,,,,U10840,User10840,U******@gmail.com,+91 75******99,&y_ ************** @Ib,https://example.com/user10840.jpg,driver,2022-05-29,2023-02-27,2027-07-03,Diesel,true,2025-07-03,2020-07-03,6,White,Tata,KA 01 JS 3**9,Sedan,5.97,Expired,0,Valid,Mid-Age,,,,,,,,,,
2022-03-17,DL-41************56,4.2,active,2023-07-03,U3445,V0652,Good,1560,1,1087,,,,,,,,,,,,,,,,,,,U3445,User3445,U******@gmail.com,+91 89******40,R_) ************** z11,https://example.com/user3445.jpg,driver,2022-03-17,2023-07-03,2027-01-09,Diesel,true,2025-01-09,2020-01-09,5,Black,Hyundai,KA 03 FZ 6**9,Hatchbacks,6.46,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-11-13,DL-41************92,3.2,active,2024-06-05,U0233,V0050,Average,1684,1,749,,,,,,,,,,,,,,,,,,,U0233,User233,U******@gmail.com,+91 92******82,]W` ************** ?jE,https://example.com/user233.jpg,driver,2021-11-13,2024-06-05,2022-05-09,Petrol,false,2020-05-09,2015-05-09,7,Blue,Toyota,KA 04 FC 1**8,Hatchbacks,11.12,Expired,0,Expired,Old,,,,,,,,,,
2024-01-12,DL-42************13,3.1,active,2024-07-06,U9297,V1858,Average,894,1,718,,,,,,,,,,,,,,,,,,,U9297,User9297,U******@gmail.com,+91 88******75,N[h ************** H:(,https://example.com/user9297.jpg,driver,2024-01-12,2024-07-06,2023-01-07,Petrol,false,2021-01-07,2016-01-07,5,Blue,Honda,KA 01 SC 8**9,SUV,10.46,Expired,0,Expired,Old,,,,,,,,,,
2023-11-16,DL-42************18,4.9,active,2024-09-30,U1145,V0209,Excellent,951,1,632,,,,,,,,,,,,,,,,,,,U1145,User1145,U******@gmail.com,+91 72******43,f$w ************** 2dm,https://example.com/user1145.jpg,driver,2023-11-16,2024-09-30,2028-07-05,Diesel,true,2026-07-05,2021-07-05,5,White,Tata,KA 41 VR 7**7,Hatchbacks,4.97,Active,11,Valid,Mid-Age,,,,,,,,,,
2022-09-18,DL-42************35,2.9,active,2022-09-25,U5585,V1087,Average,1375,1,1368,,,,,,,,,,,,,,,,,,,U5585,User5585,U******@gmail.com,+91 74******00,KQ^ ************** 1Qy,https://example.com/user5585.jpg,driver,2022-09-18,2022-09-25,2022-01-01,Diesel,true,2020-01-01,2015-01-01,6,Black,Hyundai,KA 03 XL 5**9,Sedan,11.48,Expired,0,Expired,Old,,,,,,,,,,
2023-10-16,DL-42************37,4.6,active,2024-07-11,U15785,V3146,Excellent,982,1,713,,,,,,,,,,,,,,,,,,,U15785,User15785,U******@gmail.com,+91 99******67,"\"a0 ************** t.!",https://example.com/user15785.jpg,driver,2023-10-16,2024-07-11,2026-04-23,Petrol,true,2024-04-23,2019-04-23,5,Black,Honda,KA 01 SY 4**8,Hatchbacks,7.17,Expired,0,Expired,Old,,,,,,,,,,
2022-07-31,DL-42************38,4.7,active,2024-09-16,U15034,V2999,Excellent,1424,1,646,,,,,,,,,,,,,,,,,,,U15034,User15034,U******@gmail.com,+91 95******52,C8B ************** ^<c,https://example.com/user15034.jpg,driver,2022-07-31,2024-09-16,2028-09-26,Diesel,true,2026-09-26,2021-09-26,5,Black,Honda,KA 53 NW 2**9,Hatchbacks,4.74,Active,94,Valid,Mid-Age,,,,,,,,,,
2020-08-03,DL-42************39,4.7,active,2020-12-16,U12150,V2417,Excellent,2151,1,2016,,,,,,,,,,,,,,,,,,,U12150,User12150,U******@gmail.com,+91 73******20,gXr ************** ]`R,https://example.com/user12150.jpg,driver,2020-08-03,2020-12-16,2022-06-05,Petrol,false,2020-06-05,2015-06-05,5,Black,Tata,KA 03 CA 4**1,SUV,11.05,Expired,0,Expired,Old,,,,,,,,,,
2020-05-26,DL-42************50,5.1,active,2021-01-17,U12829,V2550,Excellent,2220,1,1984,,,,,,,,,,,,,,,,,,,U12829,User12829,U******@gmail.com,+91 83******27,Xtv ************** 8HT,https://example.com/user12829.jpg,driver,2020-05-26,2021-01-17,2028-12-05,Diesel,true,2026-12-05,2021-12-05,6,Blue,Tata,KA 51 YA 6**4,SUV,4.55,Active,164,Valid,Mid-Age,,,,,,,,,,
2021-12-22,DL-42************57,1.3,active,2024-04-01,U6055,V1193,Poor,1645,1,814,,,,,,,,,,,,,,,,,,,U6055,User6055,U******@gmail.com,+91 90******47,d\6 ************** tAJ,https://example.com/user6055.jpg,driver,2021-12-22,2024-04-01,2023-02-15,Diesel,false,2021-02-15,2016-02-15,4,Blue,Honda,KA 02 LK 6**4,Hatchbacks,10.36,Expired,0,Expired,Old,,,,,,,,,,
2024-03-20,DL-42************57,5.3,active,2024-08-23,U10321,V2065,Excellent,826,1,670,,,,,,,,,,,,,,,,,,,U10321,User10321,U******@gmail.com,+91 77******86,"M*, ************** UO%",https://example.com/user10321.jpg,driver,2024-03-20,2024-08-23,2026-09-05,Petrol,true,2024-09-05,2019-09-05,6,Black,Hyundai,KA 51 HW 4**6,Sedan,6.8,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-06-16,DL-42************62,5.4,active,2024-02-10,U7243,V1441,Excellent,1834,1,865,,,,,,,,,,,,,,,,,,,U7243,User7243,U******@gmail.com,+91 87******36,}]o ************** 1ck,https://example.com/user7243.jpg,driver,2021-06-16,2024-02-10,2028-02-02,Diesel,true,2026-02-02,2021-02-02,4,Red,Tata,KA 01 XO 4**4,Sedan,5.39,Expired,0,Valid,Mid-Age,,,,,,,,,,
2020-06-18,DL-42************68,4.8,active,2023-05-16,U9523,V1897,Excellent,2197,1,1135,,,,,,,,,,,,,,,,,,,U9523,User9523,U******@gmail.com,+91 84******38,liX ************** eNQ,https://example.com/user9523.jpg,driver,2020-06-18,2023-05-16,2023-04-21,Petrol,false,2021-04-21,2016-04-21,7,Red,Tata,KA 02 EF 4**1,Hatchbacks,10.17,Expired,0,Expired,Old,,,,,,,,,,
2023-02-07,DL-42************71,1.8,active,2024-07-31,U10913,V2183,Poor,1233,1,693,,,,,,,,,,,,,,,,,,,U10913,User10913,U******@gmail.com,+91 93******64,-'z ************** HD|,https://example.com/user10913.jpg,driver,2023-02-07,2024-07-31,2024-10-17,Diesel,false,2022-10-17,2017-10-17,6,Red,Toyota,KA 53 ST 4**6,SUV,8.69,Expired,0,Expired,Old,,,,,,,,,,
2021-08-23,DL-42************77,5.3,active,2024-09-03,U14278,V2840,Excellent,1766,1,659,,,,,,,,,,,,,,,,,,,U14278,User14278,U******@gmail.com,+91 75******81,#[] ************** 0*9,https://example.com/user14278.jpg,driver,2021-08-23,2024-09-03,2028-06-04,Diesel,true,2026-06-04,2021-06-04,7,White,Honda,KA 52 IT 6**1,SUV,5.05,Expired,0,Valid,Mid-Age,,,,,,,,,,
2024-07-30,DL-42************83,3.1,active,2024-09-01,U15922,V3176,Average,694,1,661,,,,,,,,,,,,,,,,,,,U15922,User15922,U******@gmail.com,+91 98******58,"eQ, ************** 9la",https://example.com/user15922.jpg,driver,2024-07-30,2024-09-01,2027-10-02,Diesel,true,2025-10-02,2020-10-02,5,White,Toyota,KA 01 JQ 6**1,SUV,5.73,Expired,0,Valid,Mid-Age,,,,,,,,,,
2022-11-17,DL-42************84,3.4,active,2024-03-30,U5364,V1044,Average,1315,1,816,,,,,,,,,,,,,,,,,,,U5364,User5364,U******@gmail.com,+91 84******58,;r$ ************** 11t,https://example.com/user5364.jpg,driver,2022-11-17,2024-03-30,2023-12-14,Diesel,false,2021-12-14,2016-12-14,7,Red,Suzuki,KA 53 TL 7**7,Hatchbacks,9.53,Expired,0,Expired,Old,,,,,,,,,,
2023-06-24,DL-43************18,4.6,active,2023-08-04,U0623,V0118,Excellent,1096,1,1055,,,,,,,,,,,,,,,,,,,U0623,User623,U******@gmail.com,+91 82******40,";H, ************** 6<R",https://example.com/user623.jpg,driver,2023-06-24,2023-08-04,2023-02-23,Petrol,true,2021-02-23,2016-02-23,5,White,Suzuki,KA 53 ED 4**7,Sedan,10.34,Expired,0,Expired,Old,,,,,,,,,,
2024-05-13,DL-43************18,5.4,active,2024-07-17,U14940,V2980,Excellent,772,1,707,,,,,,,,,,,,,,,,,,,U14940,User14940,U******@gmail.com,+91 98******73,jP{ ************** s|G,https://example.com/user14940.jpg,driver,2024-05-13,2024-07-17,2024-12-20,Diesel,true,2022-12-20,2017-12-20,7,Blue,Honda,KA 52 KN 8**2,Hatchbacks,8.51,Expired,0,Expired,Old,,,,,,,,,,
2020-10-10,DL-43************26,2.6,active,2022-11-07,U0211,V0046,Average,2083,1,1325,,,,,,,,,,,,,,,,,,,U0211,User211,U******@gmail.com,+91 89******15,%Sn ************** ]]9,https://example.com/user211.jpg,driver,2020-10-10,2022-11-07,2027-06-27,Petrol,true,2025-06-27,2020-06-27,5,Black,Hyundai,KA 01 YB 3**9,SUV,5.99,Expired,0,Valid,Mid-Age,,,,,,,,,,
2022-04-23,DL-43************67,5.6,active,2023-12-06,U6238,V1230,Excellent,1523,1,931,,,,,,,,,,,,,,,,,,,U6238,User6238,U******@gmail.com,+91 94******37,thS ************** 7TS,https://example.com/user6238.jpg,driver,2022-04-23,2023-12-06,2028-07-27,Petrol,false,2026-07-27,2021-07-27,4,Blue,Toyota,KA 41 VR 9**2,Hatchbacks,4.91,Active,33,Valid,Mid-Age,,,,,,,,,,
2023-04-08,DL-43************78,4.6,inactive,2023-10-18,U8294,V1651,Excellent,1173,0,980,,,,,,,,,,,,,,,,,,,U8294,User8294,U******@gmail.com,+91 77******12,IF{ ************** &oy,https://example.com/user8294.jpg,driver,2023-04-08,2023-10-18,2025-09-07,Petrol,true,2023-09-07,2018-09-07,6,Red,Honda,KA 01 RZ 4**2,SUV,7.8,Expired,0,Expired,Old,,,,,,,,,,
2023-03-16,DL-43************85,3.5,active,2023-12-26,U1046,V0195,Good,1196,1,911,,,,,,,,,,,,,,,,,,,U1046,User1046,U******@gmail.com,+91 97******85,$js ************** d+u,https://example.com/user1046.jpg,driver,2023-03-16,2023-12-26,2022-01-25,Diesel,true,2020-01-25,2015-01-25,7,Red,Toyota,KA 41 HD 1**1,Sedan,11.41,Expired,0,Expired,Old,,,,,,,,,,
2022-06-28,DL-43************94,5.2,active,2024-04-15,U0508,V0100,Excellent,1457,1,800,,,,,,,,,,,,,,,,,,,U0508,User508,U******@gmail.com,+91 84******75,v1D ************** fi{,https://example.com/user508.jpg,driver,2022-06-28,2024-04-15,2028-05-27,Petrol,true,2026-05-27,2021-05-27,4,Black,Toyota,KA 51 UX 3**6,SUV,5.08,Expired,0,Valid,Mid-Age,,,,,,,,,,
2020-08-17,DL-44************10,5.7,active,2022-06-28,U5291,V1026,Excellent,2137,1,1457,,,,,,,,,,,,,,,,,,,U5291,User5291,U******@gmail.com,+91 73******76,H*e ************** ~FG,https://example.com/user5291.jpg,driver,2020-08-17,2022-06-28,2022-09-02,Diesel,true,2020-09-02,2015-09-02,6,Blue,Toyota,KA 53 VU 3**6,Sedan,10.81,Expired,0,Expired,Old,,,,,,,,,,
2022-08-02,DL-44************45,5.8,active,2023-03-29,U0052,V0009,Excellent,1422,1,1183,,,,,,,,,,,,,,,,,,,U0052,User52,U******@gmail.com,+91 71******62,Iwj ************** 2eE,https://example.com/user52.jpg,driver,2022-08-02,2023-03-29,2022-07-09,Diesel,true,2020-07-09,2015-07-09,6,Black,Suzuki,KA 52 RH 2**1,Sedan,10.96,Expired,0,Expired,Old,,,,,,,,,,
2023-04-03,DL-44************54,3.1,active,2023-04-20,U1498,V0283,Average,1178,1,1161,,,,,,,,,,,,,,,,,,,U1498,User1498,U******@gmail.com,+91 72******40,.aM ************** ;]B,https://example.com/user1498.jpg,driver,2023-04-03,2023-04-20,2022-07-18,Petrol,true,2020-07-18,2015-07-18,4,Black,Toyota,KA 02 KC 5**7,SUV,10.93,Expired,0,Expired,Old,,,,,,,,,,
2024-08-07,DL-44************61,1.4,active,2024-10-01,U8891,V1778,Poor,686,1,631,,,,,,,,,,,,,,,,,,,U8891,User8891,U******@gmail.com,+91 89******10,;q) ************** 27/,https://example.com/user8891.jpg,driver,2024-08-07,2024-10-01,2026-05-13,Petrol,false,2024-05-13,2019-05-13,5,White,Toyota,KA 01 EW 5**3,SUV,7.11,Expired,0,Expired,Old,,,,,,,,,,
2023-12-27,DL-44************61,5.9,active,2024-06-15,U12475,V2475,Excellent,910,1,739,,,,,,,,,,,,,,,,,,,U12475,User12475,U******@gmail.com,+91 79******00,X@9 ************** G<E,https://example.com/user12475.jpg,driver,2023-12-27,2024-06-15,2027-06-04,Petrol,true,2025-06-04,2020-06-04,7,Blue,Hyundai,KA 41 QY 6**4,SUV,6.05,Expired,0,Valid,Mid-Age,,,,,,,,,,
2021-11-20,DL-44************76,1.6,active,2024-06-28,U4920,V0941,Poor,1677,1,726,,,,,,,,,,,,,,,,,,,U4920,User4920,U******@gmail.com,+91 71******70,jcO ************** !YX,https://example.com/user4920.jpg,driver,2021-11-20,2024-06-28,2022-07-26,Diesel,true,2020-07-26,2015-07-26,5,Blue,Suzuki,KA 52 OQ 4**2,Sedan,10.91,Expired,0,Expired,Old,,,,,,,,,,
2022-09-16,DL-44************76,2.6,inactive,2022-11-23,U11291,V2254,Average,1377,0,1309,,,,,,,,,,,,,,,,,,,U11291,User11291,U******@gmail.com,+91 87******65,G-X ************** wl6,https://example.com/user11291.jpg,driver,2022-09-16,2022-11-23,2025-01-14,Petrol,true,2023-01-14,2018-01-14,6,Black,Suzuki,KA 53 WI 4**7,Hatchbacks,8.44,Expired,0,Expired,Old,,,,,,,,,,
2020-07-28,DL-44************77,2.9,inactive,2024-09-09,U7180,V1429,Average,2157,0,653,,,,,,,,,,,,,,,,,,,U7180,User7180,U******@gmail.com,+91 70******99,[tZ ************** $:h,https://example.com/user7180.jpg,driver,2020-07-28,2024-09-09,2027-09-16,Petrol,true,2025-09-16,2020-09-16,5,Black,Tata,KA 53 LL 5**4,SUV,5.77,Expired,0,Valid,Mid-Age,,,,,,,,,,
2022-08-24,DL-44************86,1.9,active,2024-02-22,U2765,V0513,Poor,1400,1,853,,,,,,,,,,,,,,,,,,,U2765,User2765,U******@gmail.com,+91 93******26,~>? ************** r`[,https://example.com/user2765.jpg,driver,2022-08-24,2024-02-22,2025-08-26,Diesel,true,2023-08-26,2018-08-26,7,White,Suzuki,KA 53 HD 2**9,SUV,7.83,Expired,0,Expired,Old,,,,,,,,,,
